method,n_iv,beta,se,pvalue,gene_symbol,ensembl_gene_id,outcome,or,or_ci_lower,or_ci_upper,egger_intercept,egger_intercept_p,cochran_q,cochran_q_p,steiger_direction,steiger_p,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed,outcome_scale_original,outcome_scale_used,ukb_rescaled
MR Egger,3,-0.128765299715329,0.0488030730305447,0.230634519563433,HSPG2,ENSG00000142798,BBJ_Graves,0.879180285196209,0.798980033527651,0.967430901201534,0.0641982242363252,0.354724882093216,2.72027556039333,0.256625416617264,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted median,3,-0.0568395089466012,0.0288455475012785,0.0487836448972252,HSPG2,ENSG00000142798,BBJ_Graves,0.944745680429534,0.892814200370112,0.999697809824556,0.0641982242363252,0.354724882093216,2.72027556039333,0.256625416617264,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted mode,3,-0.0742954407379417,0.102160413027065,0.542685245405922,HSPG2,ENSG00000142798,BBJ_Graves,0.928397366916423,0.759929319814227,1.13421294378805,0.0641982242363252,0.354724882093216,2.72027556039333,0.256625416617264,,,4,3,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.183962336181726,0.128648372181942,0.152727808361607,HSPH1,ENSG00000120694,BBJ_Graves,1.20197055144334,0.934084407019925,1.54668378540461,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.445420745624064,0.29411724149718,0.129916150312121,HTR3A,ENSG00000166736,BBJ_Graves,1.56114690339769,0.877174749922814,2.77844255571954,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.138432343439188,0.363714803972886,0.703495002547369,HTR3B,ENSG00000149305,BBJ_Graves,0.870722159343059,0.426853951069846,1.77615101575335,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.231741499031604,0.128404119113369,0.0711087337460774,HTR6,ENSG00000158748,BBJ_Graves,1.26079377028928,0.980266726520064,1.62160041567801,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.238194631809324,0.150348848899738,0.113130079362758,HTRA1,ENSG00000166033,BBJ_Graves,1.2689561480225,0.945076774402762,1.70382951863536,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Wald ratio,1,-0.0178526808850497,0.224776625461198,0.93669530119898,HTRA3,ENSG00000170801,BBJ_Graves,0.982305734110732,0.632285107694774,1.52609090981884,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,1.20890141495498,0.588576301459592,0.039981333745358,HTRA4,ENSG00000169495,BBJ_Graves,3.34980258736222,1.05684902594986,10.6175783851562,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.119251197739615,0.0629899574790439,0.0583342104526104,HYAL3,ENSG00000186792,BBJ_Graves,1.12665289540592,0.995799727006191,1.27470083823255,0.0201812733574033,0.799539384523225,0.107595239801576,0.94762386730914,,,6,3,0,3,log_odds,log_odds,FALSE
MR Egger,3,0.0529936372968739,0.212948301558461,0.844726883793771,HYAL3,ENSG00000186792,BBJ_Graves,1.0544229361179,0.694623689677545,1.60058999532195,0.0201812733574033,0.799539384523225,0.107595239801576,0.94762386730914,,,6,3,0,3,log_odds,log_odds,FALSE
Weighted median,3,0.116462398169844,0.066031819264039,0.0777771988204473,HYAL3,ENSG00000186792,BBJ_Graves,1.12351526344281,0.987123651170341,1.27875220666874,0.0201812733574033,0.799539384523225,0.107595239801576,0.94762386730914,,,6,3,0,3,log_odds,log_odds,FALSE
Weighted mode,3,0.113752769377921,0.118900483276959,0.439677849425616,HYAL3,ENSG00000186792,BBJ_Graves,1.12047507488815,0.887548440883473,1.41453056037811,0.0201812733574033,0.799539384523225,0.107595239801576,0.94762386730914,,,6,3,0,3,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0793888955869194,0.0967963011018325,0.412122303017307,IARS,ENSG00000196305,BBJ_Graves,1.08262526840209,0.895536897964886,1.30879863738307,,,0.403054285150239,0.525516097504463,,,3,2,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.399575399867337,0.360866969717154,0.268179330435388,ICAM1,ENSG00000090339,BBJ_Graves,0.670604724449082,0.330590555911888,1.36032529789898,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.110770557193849,0.122218203395532,0.364758904002393,ICAM2,ENSG00000108622,BBJ_Graves,0.895144109745299,0.704463868385662,1.13743658570866,,,0.177311035202055,0.673694351416937,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0216898450361353,0.0836826724850705,0.79548741873692,ICK,ENSG00000112144,BBJ_Graves,0.978543688172277,0.830516167352963,1.15295497824409,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.069178607121406,0.0797822544077077,0.385891242474639,ICMT,ENSG00000116237,BBJ_Graves,1.07162759237613,0.916498717070154,1.25301397083565,,,0.956133983930298,0.328162843609051,,,3,2,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.597623529344535,0.216007488867532,0.00566303685889792,ICOS,ENSG00000163600,BBJ_Graves,1.81779372976785,1.19035174938463,2.77596436993648,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0527054964287257,0.173194748229865,0.760889076852064,ICOSLG,ENSG00000160223,BBJ_Graves,0.948659354914552,0.675591143677933,1.33209942150444,,,0.294613561461632,0.587279107459893,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0946299154235308,0.13678964427207,0.489068265126391,IDE,ENSG00000119912,BBJ_Graves,0.909709541648258,0.69576896666745,1.1894342659888,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.133581016107542,0.130122949273409,0.304620451935069,IDO1,ENSG00000131203,BBJ_Graves,1.14291385681633,0.885626509167264,1.47494691112059,,,1.2358903184475,0.266264562185063,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.00129131592163705,0.0839481089304566,0.987727175514633,IFI30,ENSG00000216490,BBJ_Graves,0.998709517468006,0.847190575180837,1.17732742726543,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0968479297924875,0.158158170920229,0.540307161171559,IFIT1,ENSG00000185745,BBJ_Graves,1.10169282622515,0.808041318338306,1.50206066918945,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.111116087900539,0.139191463054412,0.424698323121071,IFITM1,ENSG00000185885,BBJ_Graves,1.11752463041279,0.850697073013616,1.46804466501233,-0.0254663824907901,0.658000133547201,0.416853959638736,0.811860314725028,,,4,3,1,1,log_odds,log_odds,FALSE
MR Egger,3,0.259424452218358,0.285252396685633,0.530165175539099,IFITM1,ENSG00000185885,BBJ_Graves,1.29618385619769,0.741062549264626,2.2671400554983,-0.0254663824907901,0.658000133547201,0.416853959638736,0.811860314725028,,,4,3,1,1,log_odds,log_odds,FALSE
Weighted median,3,0.112004410122585,0.144158318483728,0.437185795822409,IFITM1,ENSG00000185885,BBJ_Graves,1.11851779343475,0.843204390629312,1.48372336308213,-0.0254663824907901,0.658000133547201,0.416853959638736,0.811860314725028,,,4,3,1,1,log_odds,log_odds,FALSE
Weighted mode,3,0.13378203693922,0.388700261842711,0.763531662187021,IFITM1,ENSG00000185885,BBJ_Graves,1.14314362940412,0.533620441598089,2.44888923957577,-0.0254663824907901,0.658000133547201,0.416853959638736,0.811860314725028,,,4,3,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.0509207952101643,0.164391757083035,0.756749002256073,IFNAR1,ENSG00000142166,BBJ_Graves,0.950353940135629,0.68857664927086,1.31165152418063,,,,,,,6,1,1,5,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0707280145859964,0.0876874690209921,0.41990156083382,IFNAR2,ENSG00000159110,BBJ_Graves,0.931715270632018,0.784588851964206,1.10643089480004,0.0299984803764638,0.710487607851798,2.54642918657262,0.27993031178111,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.161669247492529,0.216806560963996,0.592096492748648,IFNAR2,ENSG00000159110,BBJ_Graves,0.850722536624172,0.556209583519976,1.30118008708182,0.0299984803764638,0.710487607851798,2.54642918657262,0.27993031178111,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.0765637644268751,0.0779898740201434,0.32624068263406,IFNAR2,ENSG00000159110,BBJ_Graves,0.926293847809348,0.794991451269015,1.07928241381693,0.0299984803764638,0.710487607851798,2.54642918657262,0.27993031178111,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.106532569285714,0.266638232646568,0.728124481808713,IFNAR2,ENSG00000159110,BBJ_Graves,0.898945769662831,0.533048158482097,1.51600466850096,0.0299984803764638,0.710487607851798,2.54642918657262,0.27993031178111,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.110273694854312,0.233509863305065,0.636752444345308,IFNG,ENSG00000111537,BBJ_Graves,1.11658363183612,0.706518679848321,1.76465115848316,,,0.727013285079898,0.393853015447519,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.740787665989739,0.167211026753072,9.41212585821616e-06,IFNGR1,ENSG00000027697,BBJ_Graves,2.09758706196432,1.51142672171149,2.91107165125268,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Wald ratio,1,0.00777799297672485,0.0593669006140762,0.895762928485058,IFNGR2,ENSG00000159128,BBJ_Graves,1.00780832014126,0.897106107648071,1.13217110159772,,,,,,,5,1,0,4,log_odds,log_odds,FALSE
Wald ratio,1,-0.0965740683301771,0.232437010972126,0.677786966659479,IFNL1,ENSG00000182393,BBJ_Graves,0.907942645313513,0.575710349719532,1.43190034290768,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,4,0.446081288014413,0.193589490300506,0.0212078300317169,IGF1R,ENSG00000140443,BBJ_Graves,1.56217844775683,1.06891689380689,2.28306009267433,0.0220465692392766,0.662690490208203,0.573740932045427,0.902416580614353,,,4,4,0,0,log_odds,log_odds,FALSE
MR Egger,4,0.307185752867081,0.335574318887048,0.456613295400378,IGF1R,ENSG00000140443,BBJ_Graves,1.35959349300703,0.704307722747649,2.62455515753214,0.0220465692392766,0.662690490208203,0.573740932045427,0.902416580614353,,,4,4,0,0,log_odds,log_odds,FALSE
Weighted median,4,0.442143744062084,0.20225917481795,0.0288137288082998,IGF1R,ENSG00000140443,BBJ_Graves,1.55603939578267,1.04677683430545,2.31306093321623,0.0220465692392766,0.662690490208203,0.573740932045427,0.902416580614353,,,4,4,0,0,log_odds,log_odds,FALSE
Weighted mode,4,0.349749573184365,0.470910913592955,0.511527218970432,IGF1R,ENSG00000140443,BBJ_Graves,1.41871222051959,0.56369845909252,3.57060469509155,0.0220465692392766,0.662690490208203,0.573740932045427,0.902416580614353,,,4,4,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0251004268324632,0.286091698175719,0.930086823897851,IGF2,ENSG00000167244,BBJ_Graves,1.02541809484487,0.58529499049318,1.79649969043691,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.648885826700631,0.3422249758387,0.0579495075427992,IGF2R,ENSG00000197081,BBJ_Graves,1.913407773086,0.978362399505292,3.74209935700429,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.000131177500330967,0.495424999076394,0.999788737949819,IGFALS,ENSG00000099769,BBJ_Graves,0.999868831103061,0.378641975632841,2.64032448526209,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.120795181979399,0.0849991313327272,0.155277716820135,IGFBP2,ENSG00000115457,BBJ_Graves,1.12839377331832,0.955230013725765,1.33294859810498,,,0.00738976730729326,0.931495229234207,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.188564657407393,0.28411926512412,0.50689427846836,IGFBP3,ENSG00000146674,BBJ_Graves,1.20751515526194,0.691903279780861,2.10736513729068,-0.0456470302423233,0.682397188630494,2.16089024438142,0.339444397778288,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,0.607094197157454,0.845297811008984,0.603489266126695,IGFBP3,ENSG00000146674,BBJ_Graves,1.83509123048721,0.350046417305163,9.6203236420366,-0.0456470302423233,0.682397188630494,2.16089024438142,0.339444397778288,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,0.207505582479293,0.270109751807693,0.442352383364774,IGFBP3,ENSG00000146674,BBJ_Graves,1.23060458664554,0.724763755970041,2.08949141868463,-0.0456470302423233,0.682397188630494,2.16089024438142,0.339444397778288,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,0.191086376310522,0.688397247957135,0.807395262645311,IGFBP3,ENSG00000146674,BBJ_Graves,1.21056401161848,0.314059685575806,4.66619974970359,-0.0456470302423233,0.682397188630494,2.16089024438142,0.339444397778288,,,3,3,1,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.271590045495644,0.630384988152528,0.666590506684992,IGFBP4,ENSG00000141753,BBJ_Graves,0.762166650704223,0.221541660807143,2.62207117762549,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.137049304499634,0.176053135638191,0.43630129150142,IGFBP6,ENSG00000167779,BBJ_Graves,1.14688469370238,0.812194982551494,1.61949350698607,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.162843805360094,0.148014712526025,0.271250821811894,IGFBP7,ENSG00000163453,BBJ_Graves,0.84972390036851,0.635748240735202,1.13571797858613,-0.259522798037624,0.270180394738428,4.96648581427734,0.0834720939530837,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,1.1061933350337,0.581067072613412,0.307914275227543,IGFBP7,ENSG00000163453,BBJ_Graves,3.02282956575623,0.967830677166357,9.44121611268104,-0.259522798037624,0.270180394738428,4.96648581427734,0.0834720939530837,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.118973003796889,0.0975683604721876,0.222699622462003,IGFBP7,ENSG00000163453,BBJ_Graves,0.887831768525181,0.733295155513555,1.07493584714945,-0.259522798037624,0.270180394738428,4.96648581427734,0.0834720939530837,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.110462416173732,0.260636049713663,0.712928923133893,IGFBP7,ENSG00000163453,BBJ_Graves,0.895419982866157,0.537240689455981,1.49239802839193,-0.259522798037624,0.270180394738428,4.96648581427734,0.0834720939530837,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0796777163817116,0.0594376810242651,0.180074618154241,IGLC2,ENSG00000211677,BBJ_Graves,0.92341389960854,0.82186792568117,1.03750639652172,,,1.03458588017348,0.309084004727911,,,2,2,2,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0472520288696488,0.127927927141887,0.71185608976407,IGLC3,ENSG00000211679,BBJ_Graves,0.953846970320589,0.742308194139704,1.22566886634494,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.112060484237086,0.0551449834692481,0.0421428665367542,IGLC7,ENSG00000211685,BBJ_Graves,0.893990183550849,0.802402720539886,0.996031578441729,,,0.752821084353862,0.385584525994187,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.643478471117859,0.401345994901893,0.10886819595528,IGLL1,ENSG00000128322,BBJ_Graves,0.525461438935962,0.23928101539518,1.15391404266924,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.298297707800747,0.24830486855978,0.229620687801798,IGLL5,ENSG00000254709,BBJ_Graves,1.34756290815803,0.828300030482681,2.19235267972297,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.489204817198533,0.139402095462377,0.000449275172319938,IGLV10-54,ENSG00000211642,BBJ_Graves,1.63101874610353,1.24107347417738,2.14348481817678,,,0.253455958944905,0.614652074737328,,,3,2,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.453919546227662,0.246528459140927,0.0655855129961465,IGLV3-16,ENSG00000211665,BBJ_Graves,0.635133830103004,0.391756296100728,1.02970899550672,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.346216178474816,0.188033632211662,0.0655855129961465,IGLV4-3,ENSG00000211672,BBJ_Graves,0.707359554667072,0.489308505613692,1.02258091539048,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0355627854036887,0.0673816165537348,0.597650846936568,IGLV4-60,ENSG00000211639,BBJ_Graves,0.965062140511743,0.845666035970356,1.101315289292,,,0.156321301665366,0.692566239384804,,,3,2,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.128753026608543,0.0761325780288249,0.0908046032192637,IGLV4-69,ENSG00000211637,BBJ_Graves,1.13740917967168,0.979741197548603,1.32045038550828,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.721469082428429,0.365847539995721,0.0486040733193794,IGLV5-37,ENSG00000211654,BBJ_Graves,0.486037701771757,0.237276236715056,0.995601796513917,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Wald ratio,1,0.301186803265079,0.0924219628377811,0.00111875506668703,IGLV5-45,ENSG00000211650,BBJ_Graves,1.35146177543182,1.12754167735141,1.61985048281643,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Wald ratio,1,0.345526980146563,0.208551456868487,0.0975609581506228,IGLV7-46,ENSG00000211649,BBJ_Graves,1.41273420641742,0.938723903664832,2.126096853601,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0821189956603732,0.0624728598592249,0.188686496232638,IGLV8-61,ENSG00000211638,BBJ_Graves,1.08558498204576,0.960474534706561,1.22699219048357,0.0114993678535728,0.846221381290538,1.67964281823537,0.431787629877414,,,5,3,0,2,log_odds,log_odds,FALSE
MR Egger,3,0.0523456008864023,0.144170569821781,0.77827777880754,IGLV8-61,ENSG00000211638,BBJ_Graves,1.05373985301852,0.794351900764114,1.3978284394755,0.0114993678535728,0.846221381290538,1.67964281823537,0.431787629877414,,,5,3,0,2,log_odds,log_odds,FALSE
Weighted median,3,0.0866707987404799,0.0613230708414804,0.157553622527567,IGLV8-61,ENSG00000211638,BBJ_Graves,1.09053761426295,0.967033229998105,1.22981532715754,0.0114993678535728,0.846221381290538,1.67964281823537,0.431787629877414,,,5,3,0,2,log_odds,log_odds,FALSE
Weighted mode,3,0.0821749714881133,0.277386756760151,0.794971931450022,IGLV8-61,ENSG00000211638,BBJ_Graves,1.08564575026447,0.630335493634349,1.86984027866122,0.0114993678535728,0.846221381290538,1.67964281823537,0.431787629877414,,,5,3,0,2,log_odds,log_odds,FALSE
Wald ratio,1,0.6483120382205,2.34403792573043,0.782103269338036,IGSF11,ENSG00000144847,BBJ_Graves,1.91231019666648,0.0193318304356764,189.166271680399,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0672006895529936,0.319330100138849,0.833322166288293,IGSF8,ENSG00000162729,BBJ_Graves,0.935007536261698,0.500029748252327,1.74837416358078,,,3.92186858447794,0.0476618763180655,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.176653253046721,0.113773793040829,0.120501787467628,IK,ENSG00000113141,BBJ_Graves,1.19321727693116,0.95471407492588,1.49130248245009,0.00515689287806562,0.921181721066695,0.0257250921723814,0.987219822923108,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.148942132626893,0.250061289408158,0.658011334271894,IK,ENSG00000113141,BBJ_Graves,1.16060582605546,0.7109323548144,1.89470330665361,0.00515689287806562,0.921181721066695,0.0257250921723814,0.987219822923108,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.174715185291446,0.117942497388183,0.138510922132459,IK,ENSG00000113141,BBJ_Graves,1.19090698048037,0.945111745200908,1.50062618876394,0.00515689287806562,0.921181721066695,0.0257250921723814,0.987219822923108,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.171464143608623,0.283762858095662,0.60709171932916,IK,ENSG00000113141,BBJ_Graves,1.18704157894177,0.680647275203402,2.07018783659345,0.00515689287806562,0.921181721066695,0.0257250921723814,0.987219822923108,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.106153839327585,0.196083856457188,0.588252855075057,IKBKB,ENSG00000104365,BBJ_Graves,1.11199293159357,0.757167698778128,1.63309697694381,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.0581245949022694,0.0923988840195143,0.529308692821734,IKBKE,ENSG00000143466,BBJ_Graves,1.0598470390224,0.884283808283157,1.27026610190387,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.180361967432339,0.145569160410702,0.215340975608408,IL10,ENSG00000136634,BBJ_Graves,1.19765079525612,0.900366310342709,1.59309317874371,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.135505131736077,0.370044856327432,0.714226518081502,IL10RA,ENSG00000110324,BBJ_Graves,0.873274681501792,0.422826626604218,1.80359660761357,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0567517927607248,0.196110164270573,0.772285005472496,IL10RB,ENSG00000243646,BBJ_Graves,0.944828553551849,0.643310541093461,1.38766729065176,,,0.870531368742512,0.350808245322931,,,6,2,0,4,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0405766002879308,0.206999957720586,0.844592740163263,IL11RA,ENSG00000137070,BBJ_Graves,1.04141107903581,0.69409716793353,1.56251471068153,,,0.140323997944722,0.707959126750052,,,4,2,1,2,log_odds,log_odds,FALSE
Wald ratio,1,0.0736696105175911,0.816277493787704,0.928088000468344,IL12A,ENSG00000168811,BBJ_Graves,1.07645109861724,0.217352617831552,5.33118477833235,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.191075871086193,0.0690970648090519,0.00568660315501291,IL12RB1,ENSG00000096996,BBJ_Graves,0.826069910952115,0.721439961184674,0.945874271588564,-0.0288674827195979,0.659320215702331,0.352989437335616,0.83820320597307,,,4,3,0,1,log_odds,log_odds,FALSE
MR Egger,3,-0.105424670419474,0.160149009716035,0.629371612437504,IL12RB1,ENSG00000096996,BBJ_Graves,0.899942262566603,0.657495913957456,1.2317887590795,-0.0288674827195979,0.659320215702331,0.352989437335616,0.83820320597307,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted median,3,-0.190496440393739,0.0672476388719658,0.00461479791461726,IL12RB1,ENSG00000096996,BBJ_Graves,0.826548699911747,0.724479500300697,0.94299804624181,-0.0288674827195979,0.659320215702331,0.352989437335616,0.83820320597307,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted mode,3,-0.179606674897509,0.218596377428632,0.497645094296506,IL12RB1,ENSG00000096996,BBJ_Graves,0.835598808771342,0.544408402087932,1.28253966423411,-0.0288674827195979,0.659320215702331,0.352989437335616,0.83820320597307,,,4,3,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.183526367343665,0.184478856411753,0.319815612860239,IL12RB2,ENSG00000081985,BBJ_Graves,0.832329929119275,0.579780946104424,1.19488768225736,,,0.319569201517343,0.57186665412593,,,2,2,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.209731214319827,0.202229576182646,0.299691741858784,IL15,ENSG00000164136,BBJ_Graves,1.23334650952028,0.829743422916353,1.83326986455573,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.16913331924694,0.095482239070706,0.0765010294149446,IL15RA,ENSG00000134470,BBJ_Graves,1.18427801545293,0.982149374832464,1.42800520351029,,,1.17395467980051,0.278590147824775,,,4,2,0,2,log_odds,log_odds,FALSE
Wald ratio,1,0.0574567895248537,0.0968112175980404,0.55285120020544,IL16,ENSG00000172349,BBJ_Graves,1.05913950374473,0.876084092220701,1.28044385048603,,,,,,,3,1,1,2,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.11290383248541,0.146749847246869,0.441678131131579,IL17RA,ENSG00000177663,BBJ_Graves,1.11952426590546,0.839687174246551,1.49262084784821,,,1.81207495461771,0.178259519900644,,,4,2,2,2,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.183053144529265,0.161218360172277,0.256192645397408,IL17RB,ENSG00000056736,BBJ_Graves,0.832723899841458,0.607112522403728,1.14217557335448,0.0223773011486403,0.771337707531699,0.172096097950959,0.917550142816645,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.312804457654235,0.381327696863448,0.562642777066603,IL17RB,ENSG00000056736,BBJ_Graves,0.731392916873369,0.346384190244699,1.54434184330017,0.0223773011486403,0.771337707531699,0.172096097950959,0.917550142816645,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.182649414777893,0.156307824438285,0.242595540173338,IL17RB,ENSG00000056736,BBJ_Graves,0.833060163129681,0.613231507827238,1.13169207148626,0.0223773011486403,0.771337707531699,0.172096097950959,0.917550142816645,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.184918766918965,0.850798678034435,0.848095786391647,IL17RB,ENSG00000056736,BBJ_Graves,0.831171799755989,0.156847046303741,4.40458763483346,0.0223773011486403,0.771337707531699,0.172096097950959,0.917550142816645,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.21595354330617,0.223794249339719,0.334562509375052,IL17RC,ENSG00000163702,BBJ_Graves,0.805772734541199,0.519654936145374,1.249424675047,,,0.42458481141302,0.514658132968236,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.647180252588795,0.488866212674549,0.185556456449767,IL18,ENSG00000150782,BBJ_Graves,0.523519891327214,0.200817643411196,1.36478584231796,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.33781002543229,0.418198229625409,0.419220187477914,IL18BP,ENSG00000137496,BBJ_Graves,0.713330789735338,0.314277616250687,1.61908067667969,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.036174023739653,0.0863343149610354,0.675216591407943,IL18R1,ENSG00000115604,BBJ_Graves,1.03683626491615,0.875428994289604,1.22800301024716,,,0.0150808725443276,0.902262145072899,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0127521176955205,0.0301341911486614,0.672165615772571,IL18RAP,ENSG00000115607,BBJ_Graves,0.987328846038904,0.930702936775969,1.0473999938126,0.00709797102489031,0.961336535103573,6.02315556113831,0.0492139686283819,,,11,3,0,8,log_odds,log_odds,FALSE
MR Egger,3,-0.0158939688088716,0.0669263771947023,0.851562544936188,IL18RAP,ENSG00000115607,BBJ_Graves,0.98423167377953,0.86323383545113,1.12218954805519,0.00709797102489031,0.961336535103573,6.02315556113831,0.0492139686283819,,,11,3,0,8,log_odds,log_odds,FALSE
Weighted median,3,-0.0133516567645526,0.01790659016717,0.455892104716687,IL18RAP,ENSG00000115607,BBJ_Graves,0.986737081232508,0.952706332405681,1.02198341121622,0.00709797102489031,0.961336535103573,6.02315556113831,0.0492139686283819,,,11,3,0,8,log_odds,log_odds,FALSE
Weighted mode,3,-0.0117613784888428,0.101648754091708,0.918455919581568,IL18RAP,ENSG00000115607,BBJ_Graves,0.988307516159936,0.809779786733643,1.20619427960543,0.00709797102489031,0.961336535103573,6.02315556113831,0.0492139686283819,,,11,3,0,8,log_odds,log_odds,FALSE
Wald ratio,1,0.166357996319545,0.560740645808894,0.766714284140481,IL1B,ENSG00000125538,BBJ_Graves,1.18099581820961,0.393492343217229,3.54454450428428,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
